marital status,age,gender,rooms,hobbies,alcoholic,annual_income,fav_color,other_props,work_hours,avg_energy,other_cities,office_distance,ethnicity,devotional,ed_qualification,expenses,genre,nature_lover,high_raise_apt,sports,texture,outing,group
2,41,0,2,sports,0,436464,red,2,8,2389,shimla,4,kannada,1,12,23,hiphop,0,1,virtual,soft,0,8
0,17,0,1,acting,1,6941819,brown,2,4,963,chandigarh,3,marathi,1,13,12,rock,1,0,outdoor,silky,0,4
0,21,0,1,sleeping,0,967908,pink,4,9,407,bhopal,2,kannada,1,14,7,rock,0,0,outdoor,matte,2,9
0,19,0,2,traveling,0,584486,red,1,10,2699,chennai,10,punjabi,0,17,5,mashups,1,1,virtual,soft,1,10
1,30,1,1,dancing,0,260870,brown,2,10,1825,dispur,3,tamil,1,17,20,cover,1,1,virtual,fluffy,2,9
3,52,0,3,dancing,1,652739,black,3,10,689,kolkata,28,malayalam,1,13,14,metallic,0,1,indoor,fluffy,0,6
1,30,1,1,sports,1,1563723,red,3,4,2160,hyderbad,3,telugu,1,13,12,mashups,1,0,virtual,matte,0,9
0,19,0,2,acting,1,214791,red,2,4,1130,gangtok,1,punjabi,1,12,20,folk,1,1,virtual,hard,0,9
0,30,1,2,singing,1,851246,grey,1,10,2699,kolkata,2,kannada,0,12,10,rock,1,1,indoor,soft,2,9
1,28,1,2,reading,1,8154472,blue,4,7,2160,ranchi,9,tamil,0,17,12,cover,1,1,augmented,silky,0,9
2,8,0,1,acting,0,2074427,white,4,8,875,shillong,20,tamil,1,16,19,pop,0,1,outdoor,fluffy,1,6
3,39,1,3,reading,0,967908,grey,2,4,3286,raipur,6,malayalam,1,15,17,cover,0,0,outdoor,hard,1,8
0,11,0,1,cooking,1,8348261,orange,2,10,2334,agartala,10,punjabi,0,14,29,mashups,1,1,outdoor,hard,1,4
1,13,1,2,cooking,1,652739,orange,8,12,2305,agartala,15,tamil,1,13,8,romantic,0,1,augmented,silky,2,6
0,19,1,2,singing,0,589089,grey,1,10,263,mumbai,8,telugu,1,17,23,soft,0,1,indoor,soft,2,9
1,20,1,3,singing,0,735697,red,1,0,1355,patna,7,telugu,1,13,9,jaaz,0,0,indoor,matte,1,2
0,27,1,2,singing,0,1360106,grey,2,9,395,patna,4,malayalam,1,16,7,mashups,0,0,indoor,silky,0,9
0,34,1,2,acting,0,910711,black,3,8,3467,ranchi,2,marathi,1,13,9,rock,0,1,virtual,fluffy,1,9
2,18,0,1,acting,0,7508875,pink,4,6,3139,bhubaneswar,16,telugu,1,14,12,jaaz,1,0,outdoor,hard,0,4
0,42,0,1,volunteering,0,4492854,black,2,8,963,panaji,21,bengali,0,18,11,rock,1,1,indoor,hard,1,4
0,11,1,3,cooking,0,8596595,blue,1,8,396,kohima,3,bengali,1,2,18,folk,1,1,indoor,silky,2,4
0,41,1,4,traveling,0,652739,blue,2,8,2551,gandhinagar,6,tamil,0,15,7,metallic,1,0,augmented,fluffy,1,9
3,53,0,3,sports,1,8273815,black,2,10,602,lucknow,5,telugu,0,13,12,rock,0,1,augmented,soft,2,8
0,55,0,1,sports,1,5797253,grey,2,10,3954,chandigarh,15,telugu,0,18,20,pop,0,0,virtual,soft,2,4
0,17,0,2,traveling,0,571428,green,4,8,3832,hyderbad,15,tamil,1,4,33,metallic,0,0,outdoor,matte,0,9
1,17,1,3,dancing,1,816236,yellow,2,8,828,shimla,1,malayalam,1,16,5,mashups,1,0,outdoor,hard,2,7
1,57,0,2,cooking,0,1563723,pink,2,5,2768,shimla,16,hindi,1,14,8,cover,1,0,outdoor,silky,2,9
1,33,0,3,reading,1,336197,green,7,4,3214,aizawl,13,hindi,0,23,13,hiphop,1,0,outdoor,fluffy,1,6
1,11,1,4,traveling,0,7850318,black,2,4,395,raipur,6,bengali,1,14,10,cover,0,1,augmented,hard,2,4
3,5,1,3,sleeping,1,335973,white,2,6,3912,kohima,21,telugu,1,14,6,rock,1,0,virtual,fluffy,2,8
1,48,1,3,singing,0,584486,brown,8,8,1552,chandigarh,9,telugu,0,12,2,cover,0,1,augmented,silky,2,6
2,36,0,3,reading,0,8273815,black,3,4,1130,hyderbad,29,punjabi,1,16,1,mashups,0,0,virtual,silky,2,8
0,17,2,3,sports,1,5381784,white,2,12,355,chandigarh,9,tamil,1,11,39,jaaz,1,0,augmented,silky,0,4
0,53,1,2,traveling,0,7775818,orange,1,6,2305,chandigarh,17,punjabi,1,14,3,metallic,1,1,outdoor,hard,2,4
3,39,2,1,sleeping,1,574390,green,2,10,2202,gandhinagar,17,kannada,1,12,8,pop,0,0,virtual,silky,2,8
1,23,1,3,sleeping,1,505020,white,2,5,1166,ranchi,4,malayalam,1,24,10,jaaz,1,1,virtual,silky,2,2
0,7,0,4,volunteering,1,212243,pink,4,9,2375,dispur,5,kannada,1,12,9,mashups,1,1,augmented,fluffy,0,4
0,15,1,2,volunteering,0,8154472,red,1,10,251,kohima,3,kannada,1,6,3,cover,0,1,virtual,matte,0,4
0,44,0,2,reading,0,1079127,yellow,3,12,1507,patna,23,marathi,1,12,5,folk,0,1,outdoor,fluffy,0,9
0,72,0,3,cooking,0,7850318,blue,2,9,3972,shillong,15,tamil,0,13,3,soft,0,0,outdoor,hard,0,4
0,25,1,3,acting,0,9587831,red,2,5,689,bhubaneswar,4,malayalam,0,17,15,pop,1,0,indoor,soft,0,3
1,30,1,2,sleeping,1,574390,black,2,9,1516,hyderbad,8,tamil,0,14,23,mashups,0,0,virtual,fluffy,0,9
3,23,2,1,volunteering,0,4823265,grey,2,8,306,agartala,15,bengali,0,15,27,soft,0,0,augmented,hard,1,6
0,7,1,3,volunteering,0,2074427,green,2,5,1718,hyderbad,15,malayalam,1,23,20,romantic,1,1,outdoor,soft,0,4
0,25,1,3,sports,1,1884102,grey,2,12,3214,delhi,7,kannada,0,15,29,rock,0,1,augmented,fluffy,1,4
0,28,0,3,watching,0,6153800,blue,1,7,2048,patna,6,hindi,0,23,7,folk,1,0,outdoor,silky,0,4
0,20,1,3,sports,1,2074427,yellow,2,5,263,kolkata,15,kannada,1,13,19,rock,0,0,indoor,fluffy,1,4
1,46,0,2,cooking,0,310904,orange,4,10,2160,dehradun,15,hindi,0,18,17,cover,1,0,virtual,matte,1,9
1,13,0,1,volunteering,0,112202,green,2,5,1399,hyderbad,8,hindi,1,14,28,folk,1,0,virtual,matte,1,7
0,15,1,2,singing,1,4983019,red,7,10,2048,gangtok,14,malayalam,0,5,19,mashups,0,0,augmented,matte,0,3
1,25,0,4,watching,0,1069422,brown,2,7,396,hyderbad,15,punjabi,1,14,40,jaaz,0,1,indoor,hard,2,1
0,14,0,1,acting,0,556724,brown,2,12,3214,jaipur,5,marathi,0,16,36,romantic,1,1,outdoor,fluffy,1,10
0,12,0,3,reading,1,8543553,blue,2,5,407,vijayawada,6,tamil,1,14,5,rock,0,1,indoor,silky,2,3
0,73,1,2,reading,1,336197,orange,3,7,1633,kolkata,14,kannada,1,6,39,romantic,0,0,outdoor,fluffy,1,5
1,18,0,1,dancing,1,257205,yellow,2,6,1902,raipur,2,punjabi,1,12,3,rock,0,0,virtual,fluffy,1,7
2,44,0,3,dancing,0,584486,brown,2,6,2445,panaji,6,malayalam,0,14,21,jaaz,0,1,indoor,matte,0,8
0,27,1,1,cooking,1,735697,brown,2,8,370,gangtok,1,telugu,0,13,4,metallic,0,0,augmented,fluffy,0,9
0,28,0,1,reading,1,987529,green,1,8,632,ranchi,10,hindi,1,13,34,romantic,1,1,virtual,hard,2,9
1,48,2,3,sports,1,2462054,white,4,8,632,mumbai,21,bengali,0,12,26,romantic,0,0,virtual,soft,1,6
2,42,0,1,acting,0,6941819,purple,1,8,1758,agartala,20,punjabi,1,15,39,folk,0,0,indoor,silky,1,6
0,41,0,1,volunteering,0,2208382,red,2,11,1902,bangalore,6,marathi,0,15,26,cover,0,1,virtual,soft,0,9
0,52,2,3,dancing,1,3017170,yellow,7,7,2699,ranchi,2,malayalam,1,4,15,soft,1,1,outdoor,soft,2,3
1,34,0,3,acting,0,2753719,orange,2,1,1825,kolkata,6,hindi,1,17,19,cover,1,1,outdoor,hard,1,6
1,17,0,2,traveling,0,5007892,purple,4,9,2831,chandigarh,7,telugu,1,10,10,folk,0,1,virtual,soft,2,6
0,18,1,4,sports,0,111985,yellow,2,10,355,patna,11,tamil,1,14,9,mashups,0,1,outdoor,fluffy,0,9
1,24,1,3,acting,1,7775818,black,1,10,1758,imphal,9,kannada,1,14,7,pop,1,0,augmented,silky,1,2
2,35,1,3,traveling,1,8348261,pink,1,10,2372,dehradun,15,hindi,1,20,20,pop,1,1,augmented,fluffy,0,4
0,18,0,3,acting,0,891648,pink,2,6,632,kohima,4,telugu,0,21,21,folk,1,1,augmented,silky,1,9
0,36,0,3,acting,1,8017090,black,4,11,2445,raipur,2,kannada,1,1,38,cover,0,0,virtual,soft,0,3
1,24,0,2,traveling,0,571428,pink,3,8,1399,patna,1,tamil,1,14,10,mashups,0,0,outdoor,fluffy,2,1
0,58,0,3,volunteering,1,4823265,blue,2,10,1633,kohima,5,tamil,1,12,15,soft,1,1,augmented,silky,0,4
2,20,1,2,traveling,1,8973395,white,1,11,1902,bangalore,9,punjabi,1,20,29,pop,0,0,virtual,silky,2,4
2,52,1,1,singing,1,8596595,white,2,10,768,patna,10,punjabi,0,15,7,mashups,1,1,outdoor,hard,0,4
1,18,0,3,acting,1,7135245,yellow,1,0,2445,bangalore,15,tamil,0,14,40,soft,0,1,virtual,soft,1,4
0,27,0,3,singing,0,7850318,white,2,10,883,chennai,6,tamil,0,2,9,jaaz,0,0,outdoor,hard,0,4
0,15,1,2,watching,0,1079127,red,2,10,2768,lucknow,9,bengali,1,12,16,soft,1,1,augmented,matte,2,9
0,11,0,1,volunteering,0,112202,grey,1,11,2551,srinagar,1,marathi,0,13,12,rock,1,0,outdoor,hard,0,10
0,55,0,1,sleeping,0,9258371,brown,1,7,533,chennai,4,kannada,1,20,14,jaaz,0,0,augmented,hard,0,4
1,52,1,1,singing,1,4983019,pink,2,8,768,itanagar,11,tamil,0,21,22,folk,0,1,augmented,soft,2,6
0,41,1,3,traveling,0,8017090,brown,8,9,1552,kolkata,8,punjabi,1,0,33,metallic,1,0,outdoor,fluffy,2,3
3,26,1,1,cooking,0,1460818,green,4,10,521,raipur,10,kannada,1,8,10,soft,1,1,outdoor,soft,1,8
0,20,0,1,reading,1,150237,purple,1,5,1507,lucknow,6,punjabi,1,10,31,hiphop,0,1,outdoor,fluffy,2,10
0,48,1,4,volunteering,0,215870,grey,4,9,897,itanagar,15,telugu,1,14,13,rock,0,1,outdoor,silky,0,4
0,30,0,2,sleeping,0,816236,grey,2,12,1166,shimla,10,marathi,1,21,20,cover,0,0,indoor,silky,2,9
0,12,1,2,cooking,1,987529,red,2,5,337,aizawl,21,marathi,0,16,5,romantic,0,1,augmented,hard,0,9
0,41,1,3,watching,0,8273815,purple,3,6,2389,kohima,28,bengali,1,14,1,mashups,0,0,indoor,fluffy,0,3
0,11,1,2,sleeping,1,7775818,orange,7,8,3954,ranchi,6,punjabi,1,13,9,metallic,1,1,augmented,silky,2,3
0,26,0,2,acting,0,1360106,blue,2,8,3912,itanagar,10,kannada,1,12,9,mashups,0,1,indoor,silky,1,9
0,41,1,1,sports,1,680555,brown,2,5,3139,dispur,10,marathi,1,14,1,metallic,0,1,virtual,silky,0,9
0,27,0,2,cooking,0,816236,green,2,4,337,patna,5,kannada,1,17,25,cover,0,1,augmented,silky,0,9
0,48,0,3,reading,0,428343,orange,2,12,3979,panaji,1,telugu,1,14,27,cover,1,1,augmented,fluffy,1,9
0,51,1,1,watching,0,4648178,purple,1,12,875,kolkata,10,malayalam,0,12,22,pop,0,0,augmented,hard,2,5
0,59,0,1,sleeping,0,3498858,black,2,5,2672,raipur,16,telugu,1,8,7,rock,0,1,augmented,matte,1,5
1,55,0,1,traveling,1,399312,yellow,4,10,1987,raipur,5,marathi,1,16,23,mashups,0,0,outdoor,fluffy,1,9
2,53,1,3,acting,1,3046609,pink,4,8,3749,itanagar,2,hindi,1,18,26,mashups,1,0,outdoor,fluffy,0,6
0,48,1,2,watching,1,1718402,white,1,7,521,chennai,15,tamil,1,17,11,mashups,0,1,virtual,fluffy,2,9
1,28,0,1,acting,1,8973395,pink,2,10,1682,shillong,2,tamil,1,7,30,jaaz,1,1,indoor,silky,1,4
1,24,1,1,reading,1,8348261,pink,1,8,689,ranchi,8,marathi,0,6,20,jaaz,0,0,augmented,hard,2,2
0,58,0,3,volunteering,0,2074427,green,2,4,897,mumbai,21,telugu,0,16,12,rock,1,0,virtual,soft,2,4
0,41,1,3,reading,1,214791,purple,1,4,1516,lucknow,6,hindi,1,20,10,mashups,1,1,augmented,hard,0,9
0,59,1,2,sleeping,0,6251352,red,1,7,1649,shillong,20,telugu,1,12,10,jaaz,0,0,outdoor,silky,2,4
0,19,1,3,sports,1,403987,brown,1,9,2672,delhi,6,bengali,0,21,23,soft,1,0,virtual,fluffy,1,9
0,44,1,3,sleeping,0,1164430,green,2,8,1468,kolkata,17,marathi,1,14,33,romantic,0,0,virtual,matte,0,9
0,41,1,3,traveling,1,5381784,pink,1,10,1394,agartala,8,marathi,1,14,11,folk,0,0,augmented,soft,2,4
0,24,0,1,reading,0,987529,black,1,6,3954,delhi,6,malayalam,1,15,4,mashups,0,1,virtual,hard,0,10
2,30,0,1,watching,1,716230,white,2,9,1758,shimla,8,bengali,0,1,15,metallic,1,1,outdoor,soft,1,8
1,32,0,2,singing,0,1718402,orange,8,9,3467,itanagar,15,telugu,0,13,28,mashups,0,0,indoor,hard,1,6
1,45,0,2,watching,1,4492854,yellow,2,10,883,bhubaneswar,9,telugu,1,13,18,rock,1,0,indoor,matte,1,6
1,36,0,3,acting,0,584486,orange,4,10,2334,chandigarh,4,malayalam,1,14,18,romantic,0,0,augmented,fluffy,1,6
0,17,1,1,sports,0,980184,white,2,11,845,srinagar,8,telugu,1,13,8,rock,0,0,outdoor,soft,0,9
0,18,0,2,singing,0,2338408,purple,2,11,2733,kolkata,28,telugu,1,12,20,cover,1,1,outdoor,soft,1,9
0,19,0,2,traveling,0,335973,purple,1,7,2375,hyderbad,6,hindi,1,14,10,metallic,0,0,indoor,matte,2,10
3,18,0,3,watching,0,4823265,yellow,2,0,3286,chennai,10,hindi,1,17,10,hiphop,1,1,indoor,matte,2,6
1,31,1,2,watching,1,104907,black,1,5,3214,chandigarh,1,marathi,1,6,18,romantic,1,0,indoor,silky,2,9
2,42,0,1,dancing,1,6683746,pink,1,4,853,ranchi,3,telugu,0,13,33,jaaz,0,1,virtual,silky,0,6
0,60,1,3,singing,0,754169,yellow,4,1,673,srinagar,15,marathi,1,16,3,rock,1,1,outdoor,fluffy,1,4
1,7,0,1,sleeping,0,310904,black,1,12,2445,chennai,20,tamil,1,3,19,mashups,1,0,augmented,matte,1,7
0,30,0,3,reading,1,335973,pink,8,9,1166,chennai,3,kannada,1,14,4,mashups,1,1,virtual,fluffy,0,4
0,18,1,3,reading,0,987529,red,3,12,3954,hyderbad,3,bengali,0,14,19,jaaz,0,0,indoor,hard,1,9
1,43,1,3,dancing,1,9258371,grey,1,5,3912,chandigarh,4,marathi,1,14,4,metallic,0,1,augmented,silky,1,9
3,51,1,1,acting,0,6394389,brown,2,10,263,chennai,7,kannada,1,14,18,folk,1,1,virtual,matte,2,6
0,53,1,2,sleeping,0,3017170,red,3,9,2372,delhi,23,telugu,1,13,3,pop,0,1,outdoor,fluffy,2,4
0,18,0,4,dancing,1,260870,black,2,10,2768,shimla,3,kannada,1,14,31,metallic,0,0,virtual,soft,1,4
0,22,1,3,watching,1,8154472,black,1,5,1507,hyderbad,10,malayalam,1,17,9,romantic,0,1,indoor,matte,2,4
2,25,1,3,cooking,1,571428,black,4,8,2551,chandigarh,9,tamil,1,21,7,mashups,1,1,indoor,matte,1,6
0,19,1,1,reading,1,9587831,grey,2,4,533,agartala,17,tamil,0,21,6,hiphop,1,1,virtual,matte,0,4
2,25,0,2,volunteering,0,310904,blue,7,6,1682,chandigarh,4,tamil,1,2,12,romantic,0,0,outdoor,fluffy,0,6
0,25,0,2,acting,0,1069422,pink,2,7,1767,delhi,14,punjabi,1,24,29,pop,0,1,indoor,soft,0,9
1,30,1,1,sports,0,104907,purple,1,8,337,bhubaneswar,3,marathi,0,9,31,romantic,0,1,virtual,hard,1,9
0,11,0,3,sleeping,0,150237,black,4,8,3912,patna,9,telugu,1,9,3,romantic,0,1,outdoor,fluffy,2,4
0,20,1,3,watching,1,837270,black,1,11,2445,thiruvananthapuram,8,marathi,1,16,8,soft,0,1,virtual,fluffy,0,9
0,5,0,2,reading,1,309195,grey,1,9,3214,hyderbad,5,malayalam,1,14,19,hiphop,1,0,augmented,silky,0,10
2,20,0,1,cooking,0,837270,white,4,7,1130,kohima,5,tamil,1,16,27,jaaz,0,1,indoor,silky,2,8
0,24,1,3,sports,1,6153800,brown,1,6,632,shimla,10,malayalam,1,13,23,soft,0,1,indoor,silky,2,4
0,56,1,1,reading,1,851246,grey,2,1,1767,delhi,14,punjabi,1,10,26,cover,0,1,indoor,fluffy,2,9
1,32,2,3,reading,1,150237,white,2,10,632,khammam,23,tamil,1,14,10,jaaz,0,1,outdoor,fluffy,1,9
0,31,0,2,reading,0,260870,brown,2,4,1394,raipur,4,punjabi,1,12,23,cover,1,1,augmented,soft,0,9
0,20,1,3,watching,0,2074427,black,2,8,1399,bangalore,15,telugu,1,20,3,folk,1,1,outdoor,silky,1,4
0,23,1,2,volunteering,0,5007892,red,2,10,1130,shillong,15,tamil,0,3,15,romantic,1,0,augmented,matte,1,4
1,42,0,2,sleeping,0,584486,yellow,4,5,3972,bangalore,29,telugu,0,12,10,hiphop,1,0,virtual,soft,2,9
1,43,0,1,traveling,1,851246,black,2,10,396,patna,6,malayalam,0,13,7,folk,1,1,outdoor,matte,0,10
2,53,1,2,sleeping,0,1884102,purple,1,10,1902,thiruvananthapuram,10,marathi,1,12,6,cover,1,0,augmented,matte,2,8
1,58,0,1,dancing,1,938438,pink,4,10,632,srinagar,13,bengali,0,20,27,jaaz,1,0,augmented,silky,0,9
1,59,0,3,dancing,1,7775818,yellow,1,0,395,jammu,21,marathi,0,0,21,hiphop,1,0,indoor,matte,2,4
0,55,1,3,volunteering,0,851246,red,2,4,1758,patna,15,kannada,0,12,19,cover,0,0,virtual,silky,0,5
1,29,0,2,reading,1,9258371,brown,1,5,2305,chandigarh,3,marathi,1,14,28,rock,1,1,indoor,hard,0,4
0,20,1,2,acting,0,5330846,yellow,2,1,2672,vijayawada,7,telugu,1,16,5,folk,0,0,augmented,matte,2,4
2,10,0,3,cooking,0,1360106,green,2,10,897,bangalore,15,hindi,0,15,10,cover,0,0,outdoor,hard,0,8
2,20,0,2,sleeping,0,7775818,purple,4,9,2445,patna,9,tamil,1,24,12,mashups,0,0,outdoor,soft,2,4
0,14,0,2,acting,1,310904,black,2,10,1503,bangalore,1,punjabi,1,20,12,mashups,0,0,indoor,hard,0,9
2,41,1,3,watching,1,851246,black,2,8,370,jammu,4,kannada,1,14,7,pop,1,0,augmented,silky,2,8
1,35,1,3,sleeping,0,3046609,blue,2,11,1633,hyderbad,21,malayalam,1,22,18,mashups,1,1,outdoor,hard,2,6
1,11,0,1,dancing,0,657054,red,1,11,263,bhubaneswar,7,bengali,1,14,14,soft,0,0,virtual,matte,2,7
2,20,0,1,cooking,1,9258371,purple,1,5,2372,jammu,4,malayalam,1,0,5,mashups,1,0,outdoor,fluffy,1,4
0,23,0,3,watching,0,4782671,red,1,8,370,jammu,15,malayalam,1,7,14,folk,1,0,augmented,silky,0,4
0,7,0,1,cooking,1,2208382,green,1,6,1552,shillong,7,bengali,0,14,12,soft,1,0,outdoor,silky,1,9
0,18,1,1,watching,0,4648178,red,2,12,2299,chandigarh,14,hindi,1,24,25,romantic,0,0,indoor,hard,0,4
0,52,0,2,volunteering,1,2074427,black,2,10,632,ranchi,3,telugu,1,15,3,folk,0,0,indoor,matte,0,4
2,23,1,2,singing,1,8348261,white,2,5,1869,hyderbad,14,hindi,1,14,15,rock,0,1,indoor,fluffy,0,4
2,36,0,1,volunteering,0,2208382,grey,4,10,3214,srinagar,3,punjabi,0,13,30,folk,0,0,outdoor,matte,2,6
1,25,1,2,volunteering,1,837270,orange,4,6,1355,chennai,10,malayalam,1,2,8,folk,0,1,augmented,matte,1,2
0,52,0,2,watching,1,2208382,green,1,9,853,kolkata,6,bengali,0,12,27,rock,1,0,indoor,soft,0,5
0,27,0,3,acting,1,657054,green,1,11,2831,dispur,14,telugu,1,22,1,jaaz,1,0,indoor,soft,1,9
2,60,0,3,cooking,0,2651024,yellow,1,10,3954,bangalore,1,bengali,0,14,3,soft,1,1,augmented,hard,2,8
2,51,2,2,sleeping,1,716230,brown,2,4,3139,kolkata,2,punjabi,1,22,3,folk,0,0,virtual,fluffy,2,8
2,24,0,3,traveling,0,310904,brown,2,5,407,itanagar,4,bengali,0,5,14,folk,1,1,indoor,hard,0,8
1,33,0,3,singing,0,949312,blue,1,12,379,vijayawada,2,tamil,1,0,12,folk,0,0,augmented,hard,1,10
0,8,0,1,sports,1,652739,pink,4,9,1468,aizawl,28,marathi,1,14,8,rock,1,1,augmented,hard,1,9
2,26,0,1,acting,1,310904,red,2,5,2733,dispur,8,punjabi,1,5,9,hiphop,0,0,virtual,matte,1,8
0,56,0,3,dancing,1,910711,brown,2,8,533,jammu,15,kannada,1,6,20,hiphop,0,1,outdoor,fluffy,2,5
0,30,1,2,reading,0,8348261,brown,1,2,2445,shimla,10,telugu,0,12,11,rock,1,0,indoor,soft,2,4
2,25,0,1,dancing,0,6394389,orange,4,10,1244,shillong,5,marathi,1,14,10,folk,1,0,indoor,matte,1,6
0,15,0,2,reading,0,218690,black,2,9,1649,chennai,1,hindi,0,21,26,rock,0,1,outdoor,fluffy,2,10
0,10,0,2,watching,0,1884102,yellow,2,4,2831,bangalore,14,kannada,1,1,5,romantic,1,0,virtual,hard,0,9
2,45,1,2,traveling,0,9525596,orange,1,7,2202,chandigarh,20,tamil,0,17,31,jaaz,0,1,virtual,fluffy,2,4
0,60,1,1,traveling,0,7850318,white,1,8,1902,bangalore,6,punjabi,1,12,12,rock,1,1,indoor,silky,2,4
2,73,0,3,sleeping,0,556724,green,2,3,2299,chennai,3,tamil,1,16,34,mashups,0,0,outdoor,matte,1,8
0,23,0,3,dancing,0,335973,purple,1,5,306,kolkata,8,malayalam,0,18,21,hiphop,1,0,augmented,silky,0,10
3,51,1,3,sleeping,1,309195,grey,3,10,1130,kohima,17,punjabi,1,12,12,rock,0,1,virtual,silky,0,6
2,18,1,4,singing,1,1563723,pink,2,1,689,khammam,3,telugu,1,12,39,jaaz,0,1,virtual,soft,0,6
1,60,0,3,volunteering,0,8154472,pink,4,10,379,raipur,7,punjabi,1,23,15,pop,1,0,augmented,soft,0,10
3,23,0,3,volunteering,0,2462054,brown,8,5,2672,hyderbad,9,hindi,0,15,7,jaaz,0,0,indoor,fluffy,2,4
1,14,0,2,traveling,1,277431,yellow,1,10,395,itanagar,1,punjabi,1,14,11,folk,1,0,augmented,silky,0,7
0,48,0,3,sports,0,277431,green,2,4,963,chandigarh,18,punjabi,1,18,6,jaaz,1,0,indoor,silky,0,9
1,36,0,3,singing,0,738824,white,1,9,3286,mumbai,3,hindi,0,12,1,jaaz,1,0,indoor,soft,2,10
0,6,0,2,sleeping,0,584486,brown,2,12,3139,jammu,10,punjabi,0,24,28,mashups,0,1,indoor,fluffy,0,10
0,27,0,3,reading,1,652739,purple,1,12,533,shimla,1,bengali,1,18,10,pop,0,0,virtual,soft,2,9
0,19,0,3,cooking,0,656271,green,8,5,355,raipur,1,hindi,1,11,10,jaaz,0,1,virtual,silky,2,4
0,20,0,2,sleeping,1,6969252,brown,3,10,1399,panaji,15,punjabi,1,15,10,pop,1,0,augmented,silky,0,4
1,22,0,1,watching,0,7135245,white,2,7,2690,shimla,1,malayalam,1,14,8,soft,0,0,indoor,silky,1,1
0,13,0,3,singing,1,4782671,yellow,2,4,1047,panaji,1,marathi,1,13,16,jaaz,1,1,outdoor,matte,1,4
0,24,0,2,sleeping,0,574390,brown,4,8,1047,ranchi,3,malayalam,1,13,19,romantic,1,0,indoor,fluffy,2,9
0,60,0,3,acting,1,893732,brown,4,9,1633,delhi,5,tamil,1,16,23,hiphop,1,1,outdoor,matte,0,4
2,20,0,1,watching,0,652739,brown,2,10,602,bangalore,21,kannada,1,2,23,mashups,0,0,indoor,soft,1,8
3,18,1,2,volunteering,0,218690,grey,1,3,486,patna,10,kannada,1,14,20,hiphop,0,0,virtual,hard,1,8
0,14,0,1,dancing,1,1360106,black,2,8,884,dehradun,10,malayalam,1,20,2,rock,1,1,augmented,soft,1,9
3,58,1,2,acting,1,891648,white,7,11,1758,gandhinagar,10,hindi,1,6,22,folk,0,1,augmented,hard,2,6
2,45,0,1,singing,1,148716,red,2,8,3286,dispur,5,bengali,0,13,23,jaaz,0,1,indoor,matte,1,8
2,20,0,3,acting,1,6251352,brown,8,10,2048,shimla,14,marathi,1,12,23,folk,1,1,indoor,soft,0,8
0,25,0,2,volunteering,1,8596595,white,1,10,2372,jammu,4,punjabi,1,14,4,pop,0,1,indoor,fluffy,0,4
0,25,1,1,singing,0,218690,green,2,8,1987,kolkata,4,telugu,1,13,20,pop,0,1,augmented,silky,2,9
0,34,1,3,sleeping,1,8154472,orange,1,8,379,lucknow,15,punjabi,1,14,33,mashups,0,0,augmented,silky,2,4
1,18,0,1,reading,0,574390,blue,1,1,673,lucknow,10,marathi,0,6,38,folk,0,1,indoor,soft,2,7
0,19,0,3,singing,1,987529,blue,2,10,543,bhubaneswar,16,punjabi,1,13,13,pop,0,1,outdoor,fluffy,2,9
0,36,0,1,cooking,1,652739,grey,2,6,875,dispur,15,bengali,1,14,20,folk,0,0,outdoor,matte,2,9
0,36,1,3,sports,1,556724,yellow,1,12,1355,hyderbad,8,telugu,1,14,2,romantic,0,1,augmented,matte,1,9
0,72,2,3,traveling,1,148716,green,1,4,828,kolkata,1,marathi,1,16,20,hiphop,1,1,indoor,hard,0,5
0,59,1,4,singing,1,837270,brown,3,0,337,jammu,8,telugu,1,13,2,hiphop,1,1,indoor,fluffy,0,4
0,43,0,1,volunteering,0,6969252,blue,1,5,486,imphal,16,hindi,1,17,29,rock,1,1,augmented,hard,2,4
0,5,0,3,watching,1,6969252,grey,1,5,1902,kolkata,23,kannada,0,3,36,pop,0,1,outdoor,matte,1,4
0,11,1,3,reading,1,4983019,grey,4,8,875,shimla,7,marathi,1,16,5,hiphop,1,1,augmented,matte,1,4
3,45,1,1,singing,1,8348261,white,1,4,533,mumbai,11,punjabi,1,23,14,metallic,0,1,indoor,matte,2,6
2,53,0,2,watching,0,148716,white,3,9,602,mumbai,5,telugu,0,21,23,folk,0,0,outdoor,hard,2,8
0,19,1,3,watching,1,6941819,yellow,2,7,632,chandigarh,1,malayalam,1,12,31,cover,1,0,outdoor,matte,2,4
0,18,1,3,sports,0,9258371,blue,8,7,2305,kohima,2,tamil,1,17,30,jaaz,1,0,virtual,hard,2,3
0,24,1,1,reading,1,8973395,grey,2,9,355,shillong,23,telugu,1,13,29,soft,1,1,augmented,hard,0,4
1,41,2,2,reading,1,6969252,black,1,6,1394,delhi,4,marathi,1,17,6,mashups,0,1,indoor,silky,1,6
2,73,0,3,volunteering,0,8273815,grey,2,8,1542,delhi,6,tamil,0,1,6,jaaz,0,0,outdoor,silky,0,4
0,62,1,1,traveling,0,1563723,green,1,10,533,ranchi,6,marathi,1,14,27,rock,1,0,outdoor,hard,0,9
0,25,0,2,sports,0,3832751,purple,1,6,963,panaji,4,kannada,1,12,10,folk,0,0,virtual,hard,0,9
