marital status,age,gender,rooms,hobbies,alcoholic,annual_income,fav_color,other_props,work_hours,avg_energy,other_cities,office_distance,devotional,ed_qualification,expenses,genre,nature_lover,high_raise_apt,sports,texture,outing,group
0,52,1,1,2,1,6153800,10,2,8,1244,2,1,1,15,19,7,0,0,1,0,0,4
0,10,0,2,5,1,9258371,9,2,9,853,1,13,1,14,5,7,1,1,3,0,2,3
0,14,1,2,9,0,6394389,2,2,10,2832,3,4,1,12,19,1,0,1,2,2,1,4
0,36,2,2,5,1,7775818,2,4,10,1394,1,14,0,14,30,7,1,1,1,0,1,3
0,8,0,3,6,1,3498858,5,1,8,486,3,7,0,14,15,4,0,1,0,2,0,4
2,15,2,3,2,1,987529,7,8,10,1682,3,6,1,6,20,6,0,0,2,0,2,4
0,44,1,3,1,0,987529,1,2,5,1166,1,1,1,18,18,4,1,0,1,4,0,9
0,7,1,1,4,0,6941819,8,1,10,1552,3,6,1,11,31,6,1,1,1,0,1,4
0,19,1,2,6,0,9587831,8,2,8,3912,2,10,0,15,31,6,1,0,2,2,0,4
0,36,1,2,5,0,1718402,9,2,0,845,3,13,1,22,21,9,1,1,3,4,1,9
0,34,0,3,9,1,4823265,2,3,11,2558,3,29,1,13,19,4,0,0,1,2,2,4
0,73,1,3,2,1,2651024,10,2,9,3954,2,14,1,6,10,5,1,1,2,3,1,4
2,31,0,2,3,1,9258371,0,2,5,2334,1,10,1,12,20,3,1,0,1,0,2,8
0,20,0,2,6,0,277431,2,7,0,521,3,6,0,14,3,9,1,1,1,3,1,4
0,19,0,2,9,0,6153800,9,2,5,1767,3,21,1,18,25,5,0,1,3,2,2,4
0,67,0,1,6,1,9258371,8,2,8,1130,1,10,1,14,30,5,0,1,3,0,2,4
1,27,1,1,8,0,3350881,6,2,6,3832,3,5,0,6,28,0,1,1,3,4,2,9
1,14,1,1,0,1,329840,7,2,10,1987,2,13,0,12,15,7,0,0,2,0,1,7
1,10,0,1,2,1,2753719,0,2,10,519,2,6,1,12,22,2,1,1,2,4,1,7
2,11,1,3,7,0,967908,8,2,10,251,1,6,1,14,14,3,0,1,2,4,0,8
0,25,0,3,5,0,3017170,3,2,0,3979,3,6,1,12,5,2,0,1,1,2,2,4
0,41,0,4,0,1,6394389,8,1,6,632,1,5,1,12,11,2,1,0,2,1,1,4
0,31,0,4,7,1,589089,8,1,12,306,1,10,1,13,29,3,1,0,0,1,2,9
0,31,0,3,6,1,9258371,5,2,8,1682,1,6,1,8,8,0,0,0,3,2,1,3
2,19,0,3,3,1,556724,4,7,12,602,3,2,1,6,1,1,0,0,2,3,2,6
2,8,1,3,4,0,851246,6,4,3,2299,1,21,1,5,5,8,1,1,3,4,2,6
0,24,0,3,0,1,8543553,3,4,7,3972,1,3,1,18,11,4,0,1,2,4,0,3
3,36,0,2,0,1,735697,3,2,10,1767,3,4,1,12,7,4,1,0,1,1,2,8
0,52,1,2,7,0,4492854,0,4,10,379,1,4,0,17,9,4,0,1,0,1,1,4
0,18,0,3,1,1,3017170,6,2,5,1649,2,6,1,23,12,1,1,0,1,2,1,4
0,29,0,2,1,0,428343,2,1,8,1047,3,13,1,24,31,1,1,1,0,3,1,9
2,39,0,1,9,0,987529,7,1,10,632,2,1,0,14,5,7,0,0,2,0,0,8
0,48,0,3,9,0,9258371,10,7,0,3139,2,10,1,14,3,2,0,1,2,3,1,3
0,41,0,2,0,0,428343,9,8,8,1932,2,15,1,24,10,7,0,1,1,4,0,4
0,57,0,3,5,0,8348261,3,2,10,884,3,1,0,0,3,9,0,0,2,2,0,4
0,12,1,1,0,0,403987,5,4,5,2305,1,3,0,13,39,5,1,0,2,2,0,9
0,16,0,1,7,0,6394389,6,4,2,768,1,4,0,23,10,2,1,1,2,0,1,4
2,57,1,3,7,0,584486,0,4,4,3912,1,13,1,6,3,3,0,1,3,0,2,6
0,67,1,2,1,1,816236,4,4,10,1682,2,20,0,15,34,3,1,1,2,3,2,4
0,16,0,2,0,1,6153800,7,7,9,2573,1,17,1,14,17,1,1,0,1,3,0,3
0,11,1,3,1,0,910711,10,1,11,3954,1,1,1,12,10,5,0,0,1,1,0,9
1,24,0,1,0,1,984830,5,7,12,1825,2,15,0,13,10,7,0,0,0,4,2,1
0,15,0,1,8,1,6683746,0,1,9,1542,3,16,1,24,31,4,1,0,1,2,1,4
0,36,0,1,5,0,7775818,1,2,9,1825,2,10,0,14,7,7,1,0,3,2,2,4
0,19,0,2,6,0,2074427,7,4,10,3749,3,8,1,9,20,4,1,0,1,3,2,4
2,31,0,1,4,1,1079127,1,1,10,370,1,1,1,16,8,8,1,1,1,3,0,8
1,21,0,1,8,1,584486,4,2,10,1758,2,15,1,14,18,1,1,1,0,2,2,1
3,14,1,1,1,1,6941819,7,2,10,355,1,15,1,20,15,8,1,1,3,0,1,6
0,28,1,1,1,1,329840,4,2,7,632,2,6,1,12,28,1,1,1,3,2,2,9
0,30,2,1,9,0,980184,6,2,8,689,2,6,1,14,19,3,1,1,1,2,0,9
0,21,1,2,8,1,112202,5,2,5,1542,2,2,0,0,11,6,0,0,1,0,2,9
1,53,0,3,0,1,260870,3,2,6,1932,2,8,0,15,7,5,1,0,0,1,2,9
0,36,0,2,6,1,436464,8,2,9,632,2,21,1,14,28,2,1,0,0,2,1,9
1,51,1,1,3,1,104907,0,4,10,3912,1,10,0,14,10,6,0,1,3,2,1,9
1,31,1,1,0,1,8273815,8,2,10,395,1,13,1,7,3,9,1,1,3,4,0,4
1,24,1,4,7,0,3832751,4,2,5,396,2,15,0,13,23,3,1,1,1,2,0,2
3,25,1,2,9,1,7135245,0,2,5,1507,2,10,1,17,30,8,1,0,0,0,1,4
3,10,0,3,4,0,277431,1,2,11,3832,1,7,1,14,39,8,0,1,3,0,2,8
0,23,0,2,7,1,310904,6,1,6,3467,2,21,1,10,15,6,0,1,2,1,1,10
0,72,1,1,3,1,680555,3,2,10,1682,1,5,1,17,5,5,1,0,2,0,1,9
0,48,0,2,7,0,556724,10,8,7,1516,2,20,0,14,20,2,0,1,3,2,1,4
1,52,1,3,1,1,1460818,1,2,9,1869,2,14,0,6,3,3,0,0,3,0,0,6
0,39,1,3,3,1,329840,2,4,5,831,2,20,1,14,10,5,0,0,0,4,0,4
0,20,0,3,4,1,104907,5,4,6,2048,1,13,1,3,1,6,1,0,3,0,0,4
0,41,2,1,1,0,436464,2,7,11,2372,3,6,0,14,4,8,1,1,1,1,0,4
0,42,1,3,4,0,9258371,6,2,8,355,2,15,1,24,19,7,1,1,3,3,0,3
0,27,1,1,9,1,1563723,1,2,4,1552,2,21,1,17,10,2,1,1,0,1,0,9
1,26,0,1,1,1,893732,10,1,5,3912,1,5,0,12,11,1,0,1,2,3,0,10
0,42,2,2,9,0,738824,7,1,8,1682,1,28,1,9,16,3,1,1,1,3,0,9
0,29,1,1,6,0,3832751,10,1,12,1130,1,4,1,20,12,3,1,0,2,0,0,9
0,28,1,2,9,0,816236,9,2,10,1682,1,3,0,12,14,7,0,0,1,0,0,9
0,12,0,2,9,1,716230,2,2,7,370,1,2,1,14,9,6,0,1,3,2,0,9
1,53,1,1,4,0,8348261,0,2,10,521,3,15,0,13,10,7,0,1,0,3,2,6
0,48,0,1,0,0,7850318,1,2,6,632,3,6,1,13,40,3,0,1,3,0,2,4
0,20,0,1,3,0,6251352,5,1,0,395,3,3,1,21,6,6,1,0,3,4,2,4
1,8,1,2,2,0,716230,7,1,10,3979,1,7,0,15,20,3,0,0,1,4,1,7
0,8,1,3,6,0,3498858,9,1,4,519,1,2,0,14,23,2,1,0,2,1,2,4
0,19,1,1,3,1,754169,1,2,8,3832,2,5,1,14,27,2,1,0,0,2,0,9
0,41,1,2,7,1,571428,3,1,9,1219,2,2,1,10,20,6,0,1,0,3,0,9
1,15,0,4,7,1,938438,0,1,11,632,2,2,1,12,39,9,1,1,1,4,1,7
2,22,0,3,5,0,9258371,0,2,10,1932,1,6,1,17,22,6,1,0,0,4,0,8
0,59,1,2,3,0,837270,8,2,8,1552,2,18,0,15,26,9,0,0,2,2,0,9
2,60,0,3,2,1,4782671,9,2,11,2299,3,17,0,14,27,4,1,1,1,1,2,6
0,11,0,3,6,0,987529,8,2,10,602,2,1,1,12,30,3,0,1,3,2,1,9
3,30,0,3,2,1,150237,5,2,9,1516,2,5,1,15,20,4,0,1,3,2,1,8
0,10,2,2,0,1,112202,9,2,4,1987,1,11,1,12,31,8,1,1,0,3,0,9
0,17,0,4,8,1,336197,6,1,0,602,2,14,1,12,5,7,1,1,2,2,2,9
0,45,0,3,3,1,987529,9,1,8,3912,3,1,1,24,3,2,1,1,0,0,0,9
0,25,2,3,3,0,571428,1,2,4,921,3,10,1,12,26,5,0,0,0,4,1,9
1,20,0,3,0,1,7850318,10,8,10,1552,2,5,1,13,8,3,1,1,1,4,2,1
1,19,0,2,3,0,111985,8,1,6,1244,2,5,1,1,15,9,1,0,2,2,1,1
0,25,0,2,8,0,212243,4,1,8,2832,1,10,1,17,3,5,1,1,3,4,0,10
1,26,0,1,0,0,7850318,7,4,6,2299,1,3,1,15,4,1,0,1,1,1,2,4
0,19,1,1,6,1,716230,5,2,5,2299,3,5,1,17,20,0,1,1,0,3,2,9
0,31,0,2,9,1,257205,6,7,2,1507,1,9,1,21,34,5,0,0,1,2,2,4
0,41,0,1,6,0,3832751,0,1,1,3286,1,18,1,12,19,2,1,0,1,3,0,9
0,72,1,2,8,1,716230,10,2,10,689,3,4,1,12,26,2,1,1,0,3,1,5
1,21,0,3,7,0,816236,6,2,8,2048,2,6,0,11,10,5,1,0,3,1,2,1
0,42,0,2,1,0,1460818,2,1,8,673,3,23,1,13,7,8,0,0,3,4,0,9
1,14,0,3,5,0,738824,7,2,4,2305,1,7,1,21,9,6,0,0,3,4,1,7
1,60,0,2,5,0,9587831,3,2,6,768,1,15,0,15,21,0,1,1,3,1,0,4
0,60,0,3,6,1,656271,9,4,10,1166,2,1,1,14,10,3,0,0,2,1,2,4
2,30,1,3,8,0,4492854,10,1,5,1244,1,5,1,17,26,3,0,0,1,3,0,6
1,20,1,3,6,0,329840,7,1,9,2202,1,1,0,13,16,4,1,0,0,2,2,2
0,5,0,1,1,0,3350881,2,2,8,1682,1,6,1,15,19,4,1,1,0,0,0,9
1,42,1,2,7,0,111985,10,2,8,3214,1,10,1,13,5,2,0,1,3,0,2,9
0,24,0,1,4,0,112202,7,2,4,883,2,8,0,2,29,3,1,0,2,3,0,10
1,58,0,3,0,1,2338408,8,2,1,2389,1,7,0,13,20,5,1,1,3,3,2,6
2,18,1,3,2,0,584486,1,2,5,1552,2,8,0,16,4,3,1,1,1,2,2,8
0,18,0,2,5,1,1079127,1,1,4,2699,2,3,1,14,20,8,1,1,2,1,2,9
0,25,0,1,9,0,3350881,0,2,12,632,3,6,1,18,10,9,1,1,2,3,0,9
0,20,1,1,8,1,336197,10,4,6,1825,3,17,1,12,28,6,1,1,3,1,0,9
0,22,0,1,6,0,505020,5,2,10,1507,2,3,1,12,1,3,1,1,0,2,2,10
1,15,0,2,6,1,150237,8,2,10,379,3,8,1,12,12,0,1,1,2,3,0,7
0,27,0,1,1,0,150237,10,2,6,396,2,10,1,21,10,3,1,1,3,1,0,9
3,27,2,1,1,0,7775818,1,1,6,370,3,6,1,15,3,5,0,0,1,2,0,6
0,30,1,4,4,0,987529,7,4,10,1503,3,3,1,12,7,9,0,0,1,4,2,4
1,30,1,3,6,0,5797253,6,2,10,2048,3,4,1,15,26,2,1,0,1,2,2,6
1,41,0,2,5,0,1718402,10,2,10,533,1,3,1,13,29,0,0,1,2,4,1,9
0,20,0,2,9,1,735697,10,8,10,2733,1,1,1,17,13,8,1,0,1,4,2,4
0,5,0,2,9,1,2462054,9,4,6,3912,1,7,1,14,11,6,1,1,0,3,0,4
1,55,0,3,8,1,652739,4,2,10,2048,1,5,1,4,10,5,0,1,1,2,0,9
1,20,1,1,5,0,851246,9,2,6,1633,1,5,1,12,7,2,0,0,2,0,1,2
1,47,1,1,7,1,277431,7,4,4,407,2,4,0,14,30,3,0,0,3,2,2,9
0,8,2,3,2,0,1795936,9,4,11,1932,2,8,1,13,23,9,1,0,1,3,0,4
0,17,0,1,3,1,3498858,7,4,12,251,1,5,0,2,20,8,1,1,1,2,0,4
3,10,1,3,8,0,4782671,4,2,8,2551,2,7,1,12,18,5,1,0,3,4,0,6
0,5,1,2,4,0,428343,5,1,6,1825,2,4,1,16,26,0,0,1,2,3,0,9
0,25,0,2,5,0,910711,4,2,10,2334,3,5,1,16,20,5,1,1,3,3,1,10
0,30,1,3,8,1,1079127,6,1,0,1682,2,10,1,14,3,0,1,0,2,3,2,9
0,22,1,4,8,1,837270,6,1,5,486,2,3,1,17,19,4,0,1,3,4,2,9
2,25,0,2,2,0,3832751,9,1,12,521,3,8,1,12,28,7,0,0,2,0,2,8
1,7,0,2,3,1,891648,10,4,10,768,1,2,1,17,16,5,0,1,3,4,1,6
0,14,1,2,5,1,505020,3,2,7,3749,3,5,1,17,23,1,1,0,1,2,0,9
1,30,1,2,5,0,680555,2,2,10,2831,3,1,0,22,8,0,1,1,0,4,2,9
2,24,0,2,5,1,6394389,5,2,5,2672,2,23,1,7,2,7,1,1,2,1,1,6
0,21,0,1,6,0,754169,2,8,10,1718,1,6,0,15,22,3,0,0,3,1,0,4
1,10,1,3,7,0,428343,7,2,8,1767,2,15,0,20,9,3,1,1,2,2,0,7
0,27,0,1,2,0,967908,6,1,10,1825,1,5,1,6,11,7,1,1,3,4,1,9
0,18,2,2,2,1,9525596,7,4,9,1355,3,5,1,15,3,0,0,1,1,4,0,3
2,25,1,1,8,1,399312,8,3,5,3912,3,1,0,13,11,7,1,1,3,3,2,8
0,55,0,4,1,1,2208382,4,1,8,883,2,20,0,22,34,2,1,0,3,0,1,4
0,29,0,2,5,1,980184,2,2,7,1902,2,17,1,16,29,1,1,1,0,4,2,9
0,19,0,1,1,0,3350881,8,2,6,3972,3,15,1,6,2,2,1,0,3,4,1,9
0,29,0,1,2,1,967908,3,2,7,2375,1,4,0,15,20,8,1,0,2,4,1,9
1,30,0,1,2,0,1069422,9,2,5,3214,1,23,0,14,20,2,0,0,0,2,2,10
0,25,1,2,6,1,656271,9,2,8,2558,2,24,0,16,8,9,0,1,3,4,0,9
2,17,1,1,2,1,5321373,7,2,0,355,1,10,1,14,14,7,1,0,1,2,0,6
0,34,0,3,3,0,6969252,7,2,10,2445,3,2,1,16,3,6,0,0,1,3,1,4
1,19,0,2,4,1,3350881,7,8,3,1516,3,10,0,7,28,2,1,0,0,1,2,1
1,18,1,4,8,1,4648178,4,2,11,1047,2,1,0,17,6,4,1,1,0,0,2,6
1,29,0,2,3,0,3498858,1,1,10,2305,2,10,1,13,17,0,1,0,0,1,1,9
0,20,0,1,5,1,403987,7,2,8,3954,3,10,1,22,30,7,0,1,1,3,1,10
0,43,0,1,7,1,111985,10,2,7,1932,1,15,1,5,10,9,1,1,2,2,2,9
0,30,1,3,4,0,7135245,0,1,8,1825,3,10,1,16,10,7,0,1,2,4,2,4
1,41,0,1,8,1,7508875,6,1,0,2551,2,9,1,16,30,1,1,0,1,2,0,6
2,30,1,3,5,0,329840,9,3,8,370,1,18,1,9,19,2,0,0,1,0,2,8
1,31,0,3,8,1,277431,1,4,9,2733,1,15,1,17,40,1,0,1,3,1,2,6
0,25,0,2,0,1,6153800,9,2,8,2551,1,2,1,17,29,1,1,0,3,1,1,4
0,20,0,2,1,1,403987,1,2,11,2299,2,2,1,14,19,0,0,1,3,2,2,9
1,19,0,2,0,0,3046609,4,2,8,884,3,24,1,18,20,9,0,1,3,3,1,1
0,11,1,3,6,1,589089,5,1,5,768,1,8,1,3,3,0,0,0,3,2,0,9
0,33,0,2,9,0,8154472,8,2,3,1468,1,24,1,14,30,2,1,0,3,2,0,4
2,26,0,1,1,1,584486,7,2,8,396,3,7,0,13,28,6,1,1,0,4,2,8
0,26,0,3,4,0,6251352,8,7,10,521,2,9,0,12,10,5,0,1,3,1,0,3
2,6,1,3,9,1,2753719,5,1,10,884,3,20,0,13,36,2,0,1,2,4,1,6
0,53,1,3,7,0,2651024,10,2,6,1468,2,18,0,16,25,7,0,1,1,2,2,4
1,24,1,3,0,0,837270,10,1,8,3972,3,20,1,7,8,7,0,1,1,1,0,2
0,26,0,3,1,0,215870,10,2,6,602,1,24,1,17,20,0,0,0,0,1,0,9
2,30,0,2,7,0,891648,6,1,8,1902,2,29,1,13,29,8,0,0,1,4,0,8
1,21,1,1,3,1,428343,3,2,9,689,3,10,0,12,8,6,1,1,0,2,2,2
0,29,1,2,8,1,8543553,2,1,1,379,2,4,1,15,9,3,1,1,3,1,1,4
0,10,1,2,7,1,336197,4,7,5,897,1,10,1,21,7,8,0,0,0,2,1,4
0,8,0,3,1,0,2208382,6,1,6,251,3,17,1,17,1,9,1,0,0,0,1,9
0,29,1,1,7,1,403987,7,2,7,1399,3,9,1,20,23,9,1,1,1,4,2,9
1,25,0,4,0,0,336197,10,1,10,2733,2,9,1,14,17,7,1,0,2,1,2,1
0,30,1,3,0,0,5381784,5,2,11,1355,1,3,0,13,5,7,0,1,1,1,2,4
0,36,1,1,0,1,851246,1,2,10,2160,2,4,0,7,10,8,0,1,2,1,2,9
1,19,0,3,6,1,277431,5,4,8,2551,1,28,1,14,8,2,1,1,2,0,1,1
3,20,1,3,9,0,1069422,1,2,8,2573,2,9,1,12,14,7,0,0,2,1,0,8
1,45,0,1,4,0,9587831,3,8,10,689,2,14,1,13,10,4,0,0,1,2,0,10
3,18,0,1,2,0,3832751,1,2,7,543,1,5,1,24,15,1,0,1,0,3,1,8
2,44,1,3,7,0,8973395,9,8,10,2672,1,5,1,14,6,4,0,1,0,0,2,8
1,30,1,1,1,1,1795936,3,2,3,673,2,13,1,21,27,7,0,1,0,4,0,9
0,20,0,2,8,0,716230,8,3,0,2831,1,10,1,16,6,7,0,0,2,3,0,9
1,36,0,1,7,1,680555,3,2,8,875,2,5,1,7,3,9,0,0,3,1,2,10
0,24,1,2,8,1,212243,10,2,5,521,2,1,0,22,12,3,1,0,0,2,0,9
1,20,0,2,9,0,277431,2,1,8,1130,2,10,1,1,7,6,0,1,3,4,2,1
0,59,0,2,1,1,148716,6,2,8,768,3,28,0,16,20,5,0,1,3,3,2,5
0,41,0,1,6,0,112202,0,2,10,2832,1,25,1,20,20,2,0,0,3,4,2,9
2,17,2,2,0,0,214791,8,1,4,2551,2,10,1,16,6,4,1,1,0,3,0,8
0,42,0,1,2,0,212243,6,2,12,519,2,10,1,14,19,8,0,1,3,3,2,9
0,36,0,3,4,0,5330846,0,2,8,2573,2,1,1,23,18,1,0,0,1,3,1,4
0,36,0,3,5,1,111985,7,2,7,543,1,24,1,14,10,3,0,1,1,0,1,9
2,31,0,1,5,0,505020,9,2,10,3972,3,15,1,0,22,8,0,0,2,3,1,8
0,45,0,3,1,1,1795936,1,1,9,1767,2,25,1,2,10,4,0,1,0,1,0,9
0,26,1,2,7,0,938438,3,2,12,897,2,15,1,13,12,2,0,1,0,0,0,9
1,16,0,3,1,0,104907,4,2,9,1355,2,15,1,8,30,3,1,0,0,3,1,7
3,19,0,2,2,0,399312,10,2,7,1682,1,28,1,15,13,1,1,0,3,0,1,8
0,60,0,2,6,0,588503,2,4,1,883,2,2,1,18,19,2,0,1,1,2,2,5
1,42,1,1,6,1,329840,2,7,9,2048,1,9,0,13,25,8,0,0,2,2,1,6
0,45,1,1,6,0,851246,3,2,10,263,2,10,1,15,1,8,1,0,2,3,2,9
1,62,0,2,2,1,8154472,6,1,10,2558,2,28,1,13,3,2,1,1,2,0,1,4
0,30,1,2,4,0,309195,2,1,4,1130,3,3,1,16,23,8,1,1,0,2,0,9
0,29,0,2,7,1,1563723,6,2,12,1932,3,14,0,6,14,8,0,1,1,3,0,9
1,13,1,3,6,0,735697,8,4,7,2445,2,10,1,16,8,9,1,0,1,3,0,6
0,31,2,3,5,1,8973395,6,1,11,963,2,8,0,18,20,8,0,0,0,2,1,4
1,67,0,3,0,1,7508875,1,2,1,2733,3,4,1,8,22,5,1,1,0,0,2,4
0,44,2,4,4,0,987529,6,2,8,486,3,10,1,20,10,0,0,0,0,0,2,9
0,24,1,3,6,0,2208382,8,3,10,1468,3,8,0,22,12,9,1,1,3,4,2,4
1,32,0,3,3,1,329840,8,2,10,1869,2,4,1,14,20,4,1,0,0,4,0,9
1,14,1,1,3,1,335973,5,4,12,1633,1,6,1,6,1,0,1,0,1,3,1,7
1,36,0,2,1,1,1360106,4,2,7,396,1,10,0,13,33,8,0,0,0,3,2,9
2,19,1,2,9,0,652739,5,3,10,1767,3,3,1,3,12,3,1,0,1,3,1,8
1,37,1,3,2,0,4782671,7,2,5,883,2,16,1,14,11,7,0,0,1,0,2,6
0,60,0,2,1,0,680555,3,2,6,2768,2,15,1,12,3,6,1,1,1,2,1,10
0,20,0,2,9,0,735697,8,2,8,1503,2,6,0,9,12,1,1,0,0,4,0,10
0,52,0,1,8,0,1563723,9,2,6,1355,3,10,0,5,9,1,1,0,3,2,1,10
2,62,1,3,6,1,1069422,9,4,10,3912,2,8,0,11,13,0,1,1,3,2,2,6
1,35,1,1,3,0,214791,2,1,8,306,2,2,1,13,23,7,0,0,0,1,2,9
0,45,0,1,0,0,1884102,10,2,10,828,1,5,1,13,12,7,0,1,1,2,2,9
3,19,0,1,2,0,4782671,8,1,5,2445,1,8,1,12,10,1,0,1,1,3,0,8
0,20,0,3,8,1,257205,3,2,8,1244,3,15,1,17,14,1,0,1,0,3,2,9
1,48,0,2,7,0,1069422,1,2,11,602,3,15,1,18,8,3,0,0,3,2,1,9
0,24,0,2,9,0,150237,1,2,4,2551,3,7,1,14,10,8,0,0,3,2,1,10
1,25,1,1,5,0,2462054,7,3,8,2048,1,6,1,17,33,7,1,0,2,1,1,2
1,11,1,1,6,0,967908,5,2,5,1047,1,10,1,14,8,5,0,0,2,0,0,7
2,5,1,1,7,1,738824,7,2,5,2375,2,4,0,12,1,4,1,1,0,4,2,8
0,11,0,4,0,1,8596595,1,1,6,1767,1,6,0,14,16,1,0,0,1,3,1,3
1,19,1,3,1,0,212243,7,4,10,1869,2,8,0,18,17,8,1,0,2,2,1,2
0,62,0,2,2,1,150237,5,1,8,1244,3,15,1,5,13,6,0,0,1,2,0,10
0,46,0,1,8,0,1795936,1,4,5,1130,2,9,1,17,19,8,0,1,0,4,0,9
1,7,0,1,3,1,150237,9,1,9,1542,1,5,0,15,30,6,1,1,2,2,0,7
0,25,1,2,1,0,218690,7,8,5,355,1,15,1,17,10,0,0,0,2,3,2,4
0,19,2,1,1,0,6969252,3,2,8,921,1,1,1,21,29,2,1,1,2,4,2,4
0,55,0,3,4,1,9258371,10,2,11,673,1,16,1,6,40,2,1,0,3,3,2,3
2,56,2,2,4,0,5381784,8,2,4,486,1,3,1,5,12,2,0,0,3,1,0,6
2,67,0,1,8,0,7135245,9,1,6,1516,2,1,1,12,12,5,0,0,0,1,0,6
0,56,0,3,7,1,4983019,5,1,8,3912,1,15,1,22,31,2,1,1,3,3,1,4
0,41,0,3,7,0,8596595,0,2,5,2831,3,7,1,14,8,7,0,0,2,2,0,4
0,30,0,3,8,1,837270,0,2,5,768,3,28,0,14,15,6,1,0,3,3,2,9
1,22,0,1,2,1,893732,9,2,8,263,2,15,1,17,20,7,1,0,2,0,1,1
3,60,1,4,8,0,215870,7,1,10,1758,1,20,1,5,39,7,0,1,1,0,2,8
1,14,1,4,7,1,2338408,7,1,8,1355,1,23,1,14,14,3,1,1,2,2,0,6
0,22,0,4,3,0,3498858,2,2,10,921,2,4,1,11,17,2,1,1,0,3,1,4
2,20,1,3,3,0,428343,10,4,10,831,3,6,0,14,20,7,1,1,1,0,0,6
0,26,1,2,6,0,335973,2,4,5,921,1,13,0,14,8,9,0,1,0,1,2,9
2,25,1,3,9,0,680555,7,2,9,1130,2,4,0,13,20,5,0,0,3,2,1,8
1,55,0,3,7,1,6683746,1,2,7,396,2,15,1,20,20,9,1,0,0,0,1,4
2,19,1,1,9,1,571428,2,7,9,897,3,3,1,21,18,7,0,1,1,0,0,6
0,27,1,3,6,1,329840,0,2,9,921,3,6,0,14,1,2,1,0,3,3,2,9
0,60,0,3,9,0,6394389,10,1,8,845,3,28,1,13,15,2,1,1,1,2,2,4
1,36,0,1,4,0,112202,5,4,6,2299,1,11,1,9,18,4,1,1,3,1,2,9
0,19,0,3,8,0,556724,2,1,6,875,3,8,0,17,23,3,0,1,0,1,1,10
0,41,0,1,8,1,6251352,7,2,4,1394,3,10,1,14,20,6,1,0,2,3,2,4
1,19,0,3,3,0,6969252,6,2,11,263,2,6,0,21,31,8,0,1,3,3,0,1
0,26,0,2,1,0,5007892,0,2,5,533,2,16,1,17,26,2,1,1,2,1,1,4
2,36,1,2,8,0,8273815,2,1,12,3286,3,20,0,12,18,0,0,0,1,4,1,6
0,22,1,1,8,1,556724,5,1,8,875,1,29,1,1,26,1,0,1,1,4,1,9
1,25,1,3,7,0,3017170,0,2,10,3972,1,6,1,12,10,8,0,0,1,0,2,2
0,35,0,3,0,0,571428,9,2,4,396,3,2,1,14,28,0,1,0,3,2,0,9
0,53,1,2,8,1,218690,4,2,8,853,2,6,0,8,1,1,1,0,1,0,2,5
0,20,1,2,7,1,556724,7,1,6,395,2,6,1,21,31,3,1,1,2,1,1,9
3,47,1,1,2,0,8596595,8,2,7,337,1,4,1,14,10,9,1,1,1,2,2,6
1,5,1,2,0,1,8596595,4,4,9,1503,3,10,0,12,26,2,1,1,3,2,1,7
1,43,1,2,3,0,716230,9,4,6,407,2,1,1,6,9,0,1,1,2,4,0,9
0,25,0,3,1,1,571428,3,4,10,1825,2,5,1,5,10,1,0,1,3,3,1,4
2,20,0,3,7,0,6251352,6,4,10,673,2,20,1,11,7,2,1,1,0,1,0,4
0,32,0,3,2,1,2462054,3,8,5,543,1,7,1,6,20,4,0,0,2,4,0,3
0,22,0,1,9,0,5007892,5,7,9,2372,3,4,1,5,39,5,1,1,3,3,0,4
1,36,0,3,6,1,6969252,2,2,9,2445,1,18,1,14,20,8,0,1,1,0,0,4
0,22,1,2,2,1,1360106,0,2,10,2733,1,4,1,15,8,2,1,0,0,0,2,9
0,62,1,2,8,0,8973395,5,8,5,897,3,14,0,24,3,0,1,0,3,2,0,3
2,19,1,1,4,1,335973,3,7,8,2573,1,10,0,12,5,3,1,0,1,1,2,6
0,53,1,2,1,0,111985,0,2,5,1503,1,9,1,17,4,7,1,0,3,0,0,9
1,12,0,1,6,0,112202,1,1,11,1902,1,8,0,10,1,7,1,1,0,0,0,7
0,53,0,3,1,0,816236,4,3,8,2375,3,4,1,12,18,2,1,0,1,1,0,5
0,13,1,2,6,1,8017090,6,2,4,370,3,4,1,23,9,7,1,1,3,3,0,4
0,30,0,1,9,0,910711,9,1,3,2690,2,16,1,14,20,7,1,0,0,0,0,9
0,35,1,2,3,0,571428,0,3,8,2048,3,4,1,24,9,9,0,1,1,2,1,9
2,56,0,2,1,0,8017090,8,4,10,2305,1,1,1,13,6,0,0,1,0,0,2,8
2,73,0,2,7,0,735697,0,2,8,2202,2,8,1,0,27,3,1,0,3,3,2,8
2,25,1,1,4,0,257205,0,2,5,519,2,15,1,15,29,7,1,1,2,1,2,8
1,51,0,1,0,0,984830,1,2,0,2305,3,15,1,7,27,1,0,1,3,3,0,10
3,17,0,1,0,0,6153800,2,4,10,407,3,2,1,17,7,6,1,0,1,1,0,6
3,6,2,1,8,0,148716,4,2,5,1758,3,8,1,7,30,7,0,1,3,2,1,8
0,19,1,1,6,0,436464,10,2,10,263,1,15,1,14,18,2,0,0,3,1,0,9
0,30,2,1,0,1,6394389,3,1,10,543,3,6,1,12,10,2,1,0,3,2,2,4
1,15,1,1,9,0,218690,1,1,8,2048,3,3,1,16,12,6,0,1,3,3,0,7
